Series Name,Series Code,Country Name,Country Code,2015 [YR2015]
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Mauritius,MUS,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Mexico,MEX,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,"Micronesia, Fed. Sts.",FSM,0
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Middle East & North Africa,MEA,..
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Middle East & North Africa (excluding high income),MNA,..
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Middle East & North Africa (IDA & IBRD),TMN,..
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Middle income,MIC,..
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Moldova,MDA,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Monaco,MCO,..
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Mongolia,MNG,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Montenegro,MNE,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Morocco,MAR,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Mozambique,MOZ,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Myanmar,MMR,0
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Namibia,NAM,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Nauru,NRU,..
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Nepal,NPL,0
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Netherlands,NLD,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,New Caledonia,NCL,..
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,New Zealand,NZL,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Nicaragua,NIC,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Niger,NER,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Nigeria,NGA,0
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,North America,NAC,..
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,North Macedonia,MKD,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Northern Mariana Islands,MNP,..
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Norway,NOR,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,OECD members,OED,..
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Oman,OMN,0
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Other small states,OSS,..
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Pacific island small states,PSS,..
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Pakistan,PAK,0
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Palau,PLW,0
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Panama,PAN,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Papua New Guinea,PNG,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Paraguay,PRY,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Peru,PER,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Philippines,PHL,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Poland,POL,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Portugal,PRT,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Post-demographic dividend,PST,..
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Pre-demographic dividend,PRE,..
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Puerto Rico,PRI,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Qatar,QAT,0
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Romania,ROU,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Russian Federation,RUS,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Rwanda,RWA,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Samoa,WSM,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,San Marino,SMR,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Sao Tome and Principe,STP,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Saudi Arabia,SAU,0
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Senegal,SEN,0
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Serbia,SRB,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Seychelles,SYC,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Sierra Leone,SLE,0
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Singapore,SGP,0
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Sint Maarten (Dutch part),SXM,..
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Slovak Republic,SVK,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Slovenia,SVN,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Small states,SST,..
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Solomon Islands,SLB,0
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Somalia,SOM,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,South Africa,ZAF,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,South Asia,SAS,..
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,South Asia (IDA & IBRD),TSA,..
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,South Sudan,SSD,0
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Spain,ESP,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Sri Lanka,LKA,0
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,St. Kitts and Nevis,KNA,0
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,St. Lucia,LCA,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,St. Martin (French part),MAF,..
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,St. Vincent and the Grenadines,VCT,0
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Sub-Saharan Africa,SSF,..
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Sub-Saharan Africa (excluding high income),SSA,..
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Sub-Saharan Africa (IDA & IBRD),TSS,..
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Sudan,SDN,0
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Suriname,SUR,0
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Sweden,SWE,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Switzerland,CHE,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Syrian Arab Republic,SYR,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Tajikistan,TJK,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Tanzania,TZA,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Thailand,THA,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Timor-Leste,TLS,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Togo,TGO,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Tonga,TON,0
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Trinidad and Tobago,TTO,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Tunisia,TUN,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Turkey,TUR,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Turkmenistan,TKM,..
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Turks and Caicos Islands,TCA,..
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Tuvalu,TUV,..
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Uganda,UGA,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Ukraine,UKR,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,United Arab Emirates,ARE,0
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,United Kingdom,GBR,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,United States,USA,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Upper middle income,UMC,..
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Uruguay,URY,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Uzbekistan,UZB,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Vanuatu,VUT,0
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,"Venezuela, RB",VEN,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Vietnam,VNM,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Virgin Islands (U.S.),VIR,..
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,West Bank and Gaza,PSE,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,World,WLD,..
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,"Yemen, Rep.",YEM,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Zambia,ZMB,1
Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,Zimbabwe,ZWE,1
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Afghanistan,AFG,18.7877621423825
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Africa Eastern and Southern,AFE,46.8870391174663
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Africa Western and Central,AFW,45.0806085354171
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Albania,ALB,41.132848207796
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Algeria,DZA,19.0372940484674
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,American Samoa,ASM,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Andorra,AND,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Angola,AGO,50.0503242951255
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Antigua and Barbuda,ATG,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Arab World,ARB,21.0899433936023
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Argentina,ARG,41.6112460861779
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Armenia,ARM,46.8369179064679
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Aruba,ABW,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Australia,AUS,45.9090823133663
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Austria,AUT,46.6778857944501
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Azerbaijan,AZE,49.0192479448248
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,"Bahamas, The",BHS,48.1219052932562
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Bahrain,BHR,21.7323618113708
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Bangladesh,BGD,28.2609109307921
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Barbados,BRB,49.3873506113368
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Belarus,BLR,49.6608777716655
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Belgium,BEL,46.0409311193835
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Belize,BLZ,38.1096880717569
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Benin,BEN,49.0978271419923
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Bermuda,BMU,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Bhutan,BTN,41.0795333918602
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Bolivia,BOL,40.706503059364
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Bosnia and Herzegovina,BIH,39.6718867064193
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Botswana,BWA,48.675248965709
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Brazil,BRA,42.7181210563841
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,British Virgin Islands,VGB,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Brunei Darussalam,BRN,42.1183025816029
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Bulgaria,BGR,46.5281312567019
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Burkina Faso,BFA,44.7018292232709
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Burundi,BDI,52.0638852720706
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Cabo Verde,CPV,42.7141288267274
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Cambodia,KHM,48.2856540478222
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Cameroon,CMR,46.9555424422548
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Canada,CAN,47.0530941410076
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Caribbean small states,CSS,43.4164855215601
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Cayman Islands,CYM,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Central African Republic,CAF,45.3208634360154
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Central Europe and the Baltics,CEB,45.0480926254609
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Chad,TCD,45.3229952287734
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Channel Islands,CHI,44.2631279712582
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Chile,CHL,41.3156800354811
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,China,CHN,43.9206950694526
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Colombia,COL,43.2566977537134
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Comoros,COM,36.9129142249281
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,"Congo, Dem. Rep.",COD,48.3716162837683
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,"Congo, Rep.",COG,48.9643253742961
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Costa Rica,CRI,39.3193539474101
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Cote d'Ivoire,CIV,38.9851112050778
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Croatia,HRV,46.5000198683391
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Cuba,CUB,39.1508136085562
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Curacao,CUW,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Cyprus,CYP,46.4256281091028
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Czech Republic,CZE,44.208165745374
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Denmark,DNK,46.8721093823564
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Djibouti,DJI,39.4752335450392
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Dominica,DMA,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Dominican Republic,DOM,39.1652367757787
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Early-demographic dividend,EAR,29.5962964426402
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,East Asia & Pacific,EAS,43.3218097731731
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,East Asia & Pacific (excluding high income),EAP,43.3352291340565
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,East Asia & Pacific (IDA & IBRD),TEA,43.2784906227431
